,status_cat,age_norm,age_bin_cat,education_cat,profession_cat,device_cat,account_balance_norm,loan_cat,mortgage_cat,credit_cat,positive_cat,consent_cat,n_contact_min_max,l_month_cat,l_call_duration,l_call_duration_min_max,p_outcome_cat,n_p_contact_min_max,p_days_min_max,p_campign_cat,subscribed_cat
193,1,1.4282522592228464,4,2,8,1,-0.22341745156717507,0,1,0,1,0,0.0967741935483871,8,48,0.010393131495707185,1,0.0,0.0,0,0
194,1,-0.4601642183841413,2,2,5,0,-0.22341745156717507,1,0,0,1,0,0.08064516129032258,1,124,0.027564392227745142,1,0.0,0.0,0,0
195,1,0.011939901017605612,3,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,441,0.09918662449164031,1,0.0,0.0,0,0
196,0,1.5226730831031956,4,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,182,0.040668775417984644,1,0.0,0.0,0,0
197,1,-0.7434266900251895,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,249,0.055806597379123364,1,0.0,0.0,0,0
198,2,-0.7434266900251895,2,2,3,0,-1.0087371286920221,0,1,0,0,0,0.0,5,88,0.019430637144148215,1,0.0,0.0,0,0
199,2,2.938985441308436,6,2,0,0,-0.22341745156717507,1,0,0,1,0,0.03225806451612903,7,61,0.01333032083145052,1,0.0,0.0,0,0
201,2,-1.3099516333072858,1,1,5,0,-0.22341745156717507,0,0,0,1,1,0.03225806451612903,1,198,0.04428377767736105,3,0.007272727272727273,0.07142857142857142,1,1
202,2,0.011939901017605612,3,2,2,0,0.5619022255576719,0,1,0,1,0,0.0,8,50,0.010845006778129237,1,0.0,0.0,0,0
203,2,0.29520237265865373,3,2,3,0,-0.22341745156717507,1,0,0,1,0,0.0,1,278,0.062358788974243115,1,0.0,0.0,0,0
204,1,-0.5545850422644907,2,2,1,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,1,375,0.08427474017171262,1,0.0,0.0,0,0
205,2,-1.3099516333072858,1,2,10,0,0.5619022255576719,0,0,0,1,1,0.016129032258064516,0,131,0.029145955716222322,1,0.0,0.0,0,1
206,2,-0.8378475139055388,2,2,9,0,-0.22341745156717507,1,1,0,1,0,0.03225806451612903,8,819,0.18459105286940805,2,0.025454545454545455,0.3571428571428571,1,0
207,1,-0.64900586614484,2,2,8,0,-0.22341745156717507,0,0,0,1,0,0.0,8,150,0.033438770899231814,1,0.0,0.0,0,0
208,0,-0.5545850422644907,2,2,3,0,-0.22341745156717507,0,0,0,1,0,0.2096774193548387,1,71,0.015589697243560779,1,0.0,0.0,0,0
209,0,0.10636072489795499,3,2,3,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,0,124,0.027564392227745142,1,0.0,0.0,0,0
210,1,-0.64900586614484,2,0,1,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,127,0.028242205151378222,1,0.0,0.0,0,0
211,1,1.333831435342497,4,0,3,0,-0.22341745156717507,1,0,0,1,0,0.0,3,105,0.023271577044735654,0,0.0036363636363636364,0.21428571428571427,1,0
212,1,0.10636072489795499,3,2,8,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,105,0.023271577044735654,1,0.0,0.0,0,0
213,1,-1.3099516333072858,1,0,2,0,-1.0087371286920221,1,0,0,0,0,0.04838709677419355,5,86,0.018978761861726163,1,0.0,0.0,0,0
214,2,-0.64900586614484,2,2,5,0,-0.22341745156717507,0,0,0,1,1,0.0,1,893,0.20131043831902395,1,0.0,0.0,0,1
215,1,0.10636072489795499,3,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,0,49,0.010619069136918211,1,0.0,0.0,0,0
216,1,0.7673064920604007,3,0,4,0,0.5619022255576719,0,1,0,1,0,0.03225806451612903,8,371,0.0833709896068685,1,0.0,0.0,0,0
217,1,-0.4601642183841413,2,2,5,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,5,358,0.08043380027112518,1,0.0,0.0,0,0
218,2,1.1449897875817983,4,0,2,0,-1.0087371286920221,1,1,0,0,0,0.0,8,67,0.014685946678716675,1,0.0,0.0,0,0
219,1,-0.2713225706234425,2,2,5,0,-0.22341745156717507,0,1,1,1,0,0.03225806451612903,8,118,0.02620876638047899,1,0.0,0.0,0,0
220,1,-0.2713225706234425,2,1,4,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,9,169,0.03773158608224131,1,0.0,0.0,0,0
221,1,1.333831435342497,4,2,8,0,0.5619022255576719,0,1,0,1,0,0.0,0,77,0.01694532309082693,1,0.0,0.0,0,0
222,1,1.805935554744244,4,0,2,0,-0.22341745156717507,0,0,0,1,1,0.0,4,482,0.10845006778129238,3,0.0036363636363636364,0.07142857142857142,1,1
223,1,-0.17690174674309314,2,2,9,0,-1.0087371286920221,1,1,0,0,0,0.03225806451612903,9,260,0.05829191143244465,2,0.007272727272727273,0.14285714285714285,1,0
224,2,-0.4601642183841413,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,1,335,0.07523723452327158,1,0.0,0.0,0,0
225,2,-1.121109985546587,1,2,2,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,4,117,0.025982828739267962,1,0.0,0.0,0,0
226,2,-0.8378475139055388,2,2,9,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,5,582,0.13104383190239494,1,0.0,0.0,0,0
228,2,-0.9322683377858881,2,2,5,0,0.5619022255576719,0,0,0,1,1,0.0,4,208,0.04654315408947131,3,0.007272727272727273,0.2857142857142857,1,1
229,2,-0.7434266900251895,2,2,3,0,-0.22341745156717507,0,0,0,1,0,0.0,8,180,0.04021690013556259,1,0.0,0.0,0,0
230,2,-1.0266891616662375,1,2,9,0,-0.22341745156717507,0,1,0,1,0,0.0,8,412,0.09263443289652057,1,0.0,0.0,0,0
231,1,0.3896231965390031,3,2,9,0,-0.22341745156717507,0,0,0,1,1,0.0,8,499,0.11229100768187981,3,0.007272727272727273,0.07142857142857142,1,1
232,2,-1.0266891616662375,1,1,7,0,-0.22341745156717507,0,0,0,1,0,0.0,1,202,0.045187528242205156,1,0.0,0.0,0,0
233,1,0.86172731594075,3,0,2,0,-0.22341745156717507,1,1,0,1,0,0.0,8,63,0.013782196113872571,1,0.0,0.0,0,0
234,1,-1.0266891616662375,1,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,326,0.07320379575237235,1,0.0,0.0,0,0
235,1,0.4840440204193525,3,1,3,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,1,85,0.01875282422051514,1,0.0,0.0,0,0
236,1,0.3896231965390031,3,0,2,1,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,8,234,0.05241753276095798,1,0.0,0.0,0,0
237,1,1.4282522592228464,4,2,5,0,0.5619022255576719,0,0,0,1,1,0.0,0,296,0.06642566651604158,1,0.0,0.0,0,1
238,1,-0.3657433945037919,2,0,2,0,0.5619022255576719,0,1,0,1,0,0.03225806451612903,9,559,0.12584726615454137,1,0.0,0.0,0,0
239,1,1.333831435342497,4,0,1,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,6,19,0.003840939900587438,1,0.0,0.0,0,0
241,0,1.4282522592228464,4,2,0,0,-0.22341745156717507,1,0,0,1,0,0.04838709677419355,5,64,0.014008133755083597,1,0.0,0.0,0,0
242,1,1.805935554744244,4,2,2,0,0.5619022255576719,0,0,0,1,0,0.016129032258064516,1,145,0.032309082693176686,1,0.0,0.0,0,0
243,1,1.333831435342497,4,2,2,0,-1.0087371286920221,0,1,0,0,0,0.0,8,34,0.0072300045187528245,1,0.0,0.0,0,0
244,2,-0.8378475139055388,2,2,9,0,-0.22341745156717507,0,0,0,1,0,0.0,9,277,0.06213285133303209,1,0.0,0.0,0,0
245,2,-0.3657433945037919,2,1,9,0,0.5619022255576719,0,0,0,1,0,0.03225806451612903,1,380,0.08540442837776774,1,0.0,0.0,0,0
246,1,0.4840440204193525,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,0,65,0.014234071396294623,0,0.0036363636363636364,0.3571428571428571,1,0
247,0,1.7115147308638945,4,2,9,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,1,84,0.01852688657930411,1,0.0,0.0,0,0
248,1,0.29520237265865373,3,2,2,1,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,8,172,0.03840939900587438,1,0.0,0.0,0,0
249,1,0.86172731594075,3,2,7,0,1.347221902682519,1,0,0,1,0,0.03225806451612903,5,13,0.0024853140533212833,1,0.0,0.0,0,0
250,2,-1.0266891616662375,1,1,3,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,0,266,0.059647537279710804,0,0.007272727272727273,0.3571428571428571,1,0
252,2,-0.7434266900251895,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,0,447,0.10054225033890647,1,0.0,0.0,0,0
253,2,-0.7434266900251895,2,2,9,1,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,6,31,0.006552191595119747,1,0.0,0.0,0,0
255,1,-0.5545850422644907,2,1,7,0,0.5619022255576719,0,1,0,1,1,0.0,7,97,0.021464075915047447,1,0.0,0.0,0,1
256,1,1.617093906983545,4,0,7,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,6,16,0.0031631269769543608,1,0.0,0.0,0,0
257,0,1.7115147308638945,4,2,0,0,-0.22341745156717507,0,0,0,1,1,0.04838709677419355,5,687,0.15476728422955266,1,0.0,0.0,0,1
258,1,1.4282522592228464,4,2,2,1,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,86,0.018978761861726163,1,0.0,0.0,0,0
259,1,-0.3657433945037919,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,177,0.03953908721192951,1,0.0,0.0,0,0
260,1,-0.08248092286274376,2,2,8,0,-1.0087371286920221,1,1,0,0,0,0.0,3,111,0.024627202892001807,1,0.0,0.0,0,0
261,1,-0.17690174674309314,2,0,9,0,-1.0087371286920221,0,1,0,0,0,0.11290322580645161,8,314,0.07049254405784004,1,0.0,0.0,0,0
262,2,-1.4987932810679845,1,2,8,0,-0.22341745156717507,0,0,0,1,1,0.016129032258064516,6,232,0.05196565747853593,1,0.0,0.0,0,1
263,1,0.4840440204193525,3,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,8,65,0.014234071396294623,1,0.0,0.0,0,0
264,1,1.333831435342497,4,0,2,0,-0.22341745156717507,1,0,0,1,0,0.0,5,106,0.02349751468594668,1,0.0,0.0,0,0
265,1,1.617093906983545,4,2,8,1,1.347221902682519,0,0,0,1,0,0.03225806451612903,9,213,0.04767284229552644,1,0.0,0.0,0,0
266,1,0.011939901017605612,3,2,2,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,0,97,0.021464075915047447,3,0.014545454545454545,0.3571428571428571,1,0
268,1,-1.121109985546587,1,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,47,0.01016719385449616,1,0.0,0.0,0,0
269,1,0.9561481398210994,4,0,8,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,103,0.022819701762313602,1,0.0,0.0,0,0
270,2,-1.0266891616662375,1,1,3,0,-0.22341745156717507,0,0,0,1,1,0.0,10,94,0.02078626299141437,3,0.01090909090909091,0.21428571428571427,1,1
271,1,1.617093906983545,4,1,5,1,-0.22341745156717507,0,1,0,1,0,0.06451612903225806,5,467,0.10506100316312698,1,0.0,0.0,0,0
272,1,-0.5545850422644907,2,2,9,0,-0.22341745156717507,1,1,0,1,0,0.0,6,224,0.050158156348847724,1,0.0,0.0,0,0
273,1,0.3896231965390031,3,1,5,0,0.5619022255576719,0,1,0,1,0,0.04838709677419355,6,240,0.05377315860822413,1,0.0,0.0,0,0
275,2,0.011939901017605612,3,2,9,0,-0.22341745156717507,0,0,0,1,0,0.0,5,387,0.08698599186624492,1,0.0,0.0,0,0
276,1,0.20078154877830437,3,1,5,0,0.5619022255576719,0,1,0,1,0,0.04838709677419355,8,330,0.07410754631721646,1,0.0,0.0,0,0
277,1,-0.08248092286274376,2,2,9,0,-0.22341745156717507,0,0,0,1,1,0.016129032258064516,5,448,0.1007681879801175,3,0.04,0.21428571428571427,1,1
278,1,1.805935554744244,4,2,0,0,-1.0087371286920221,0,1,0,0,0,0.0,8,96,0.021238138273836422,1,0.0,0.0,0,0
279,1,0.29520237265865373,3,1,3,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,9,143,0.03185720741075464,0,0.04363636363636364,0.14285714285714285,1,0
280,2,-0.9322683377858881,2,1,3,0,1.347221902682519,0,0,0,1,0,0.016129032258064516,1,467,0.10506100316312698,1,0.0,0.0,0,0
281,1,1.617093906983545,4,2,5,0,-0.22341745156717507,0,0,0,1,0,0.0,1,60,0.013104383190239493,1,0.0,0.0,0,0
282,1,-0.64900586614484,2,2,5,0,-0.22341745156717507,1,0,0,1,0,0.0,5,58,0.012652507907817443,1,0.0,0.0,0,0
283,1,-0.17690174674309314,2,2,2,0,-0.22341745156717507,1,1,0,1,0,0.0,5,36,0.0076818798011748755,1,0.0,0.0,0,0
284,1,1.4282522592228464,4,2,0,0,-0.22341745156717507,1,0,0,1,1,0.0,5,167,0.03727971079981925,0,0.007272727272727273,0.21428571428571427,1,1
286,1,1.2394106114621475,4,2,2,1,-0.22341745156717507,0,0,0,1,0,0.0,9,437,0.09828287392679622,1,0.0,0.0,0,0
287,1,1.2394106114621475,4,0,6,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,3,215,0.04812471757794849,1,0.0,0.0,0,0
288,1,-0.4601642183841413,2,0,2,0,1.347221902682519,0,1,0,1,0,0.0967741935483871,8,258,0.057840036150022596,1,0.0,0.0,0,0
290,0,0.5784648442997019,3,2,1,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,1,55,0.011974694984184365,1,0.0,0.0,0,0
291,2,-1.404372457187635,1,2,2,0,-0.22341745156717507,0,1,0,1,0,0.14516129032258063,8,161,0.0359240849525531,1,0.0,0.0,0,0
292,2,-0.64900586614484,2,2,9,0,-1.0087371286920221,1,1,0,0,0,0.04838709677419355,6,102,0.022593764121102575,1,0.0,0.0,0,0
293,1,-0.5545850422644907,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,5,201,0.04496159060099413,1,0.0,0.0,0,0
294,2,-0.8378475139055388,2,1,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,109,0.024175327609579758,1,0.0,0.0,0,0
295,2,-0.64900586614484,2,1,9,0,1.347221902682519,0,1,0,1,0,0.0,9,48,0.010393131495707185,1,0.0,0.0,0,0
297,1,0.3896231965390031,3,2,5,0,0.5619022255576719,0,0,0,1,0,0.03225806451612903,5,140,0.031179394487121554,1,0.0,0.0,0,0
298,1,0.86172731594075,3,2,9,1,-0.22341745156717507,0,1,0,1,0,0.0,8,69,0.015137821961138725,1,0.0,0.0,0,0
299,1,-1.121109985546587,1,2,2,0,-0.22341745156717507,0,0,0,1,0,0.0,5,106,0.02349751468594668,1,0.0,0.0,0,0
300,1,0.7673064920604007,3,0,1,1,-0.22341745156717507,0,0,0,1,0,0.0,5,127,0.028242205151378222,1,0.0,0.0,0,0
301,1,0.29520237265865373,3,1,5,0,-0.22341745156717507,1,1,0,1,0,0.0,0,224,0.050158156348847724,1,0.0,0.0,0,0
302,1,0.29520237265865373,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,73,0.01604157252598283,0,0.007272727272727273,0.3571428571428571,1,0
303,1,-1.121109985546587,1,2,5,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,8,253,0.05671034794396747,1,0.0,0.0,0,0
304,2,0.011939901017605612,3,2,9,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,8,192,0.0429281518300949,1,0.0,0.0,0,0
305,2,-0.5545850422644907,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,265,0.05942159963849978,1,0.0,0.0,0,0
306,1,-0.9322683377858881,2,2,9,0,0.5619022255576719,0,1,0,1,0,0.0,9,399,0.08969724356077723,1,0.0,0.0,0,0
307,1,-0.4601642183841413,2,1,3,1,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,133,0.029597830998644374,1,0.0,0.0,0,0
308,2,-0.2713225706234425,2,1,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,257,0.05761409850881157,2,0.04363636363636364,0.2857142857142857,1,0
309,0,0.4840440204193525,3,1,3,0,1.347221902682519,1,1,0,1,0,0.016129032258064516,5,7,0.001129688206055129,1,0.0,0.0,0,0
310,1,1.2394106114621475,4,2,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,4,82,0.018075011296882063,1,0.0,0.0,0,0
311,2,-0.8378475139055388,2,2,5,0,-0.22341745156717507,0,0,0,1,1,0.04838709677419355,1,537,0.12087663804789879,1,0.0,0.0,0,1
312,1,1.2394106114621475,4,1,3,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,109,0.024175327609579758,1,0.0,0.0,0,0
313,2,-1.3099516333072858,1,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,309,0.06936285585178491,1,0.0,0.0,0,0
314,2,-1.121109985546587,1,1,3,0,-0.22341745156717507,0,0,0,1,0,0.0,3,197,0.04405784003615003,1,0.0,0.0,0,0
315,2,-1.3099516333072858,1,1,10,0,0.5619022255576719,0,1,0,1,1,0.0,8,180,0.04021690013556259,3,0.02181818181818182,0.07142857142857142,1,1
316,1,0.4840440204193525,3,0,2,0,0.5619022255576719,0,1,0,1,0,0.016129032258064516,8,711,0.16018978761861727,1,0.0,0.0,0,0
317,2,-1.121109985546587,1,1,3,0,-0.22341745156717507,0,0,0,1,0,0.08064516129032258,5,91,0.020108450067781294,1,0.0,0.0,0,0
318,1,1.5226730831031956,4,0,0,0,-0.22341745156717507,1,1,0,1,0,0.06451612903225806,8,169,0.03773158608224131,1,0.0,0.0,0,0
319,1,0.5784648442997019,3,2,8,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,8,229,0.05128784455490285,1,0.0,0.0,0,0
320,2,-0.7434266900251895,2,2,2,0,0.5619022255576719,0,1,0,1,0,0.0,5,170,0.03795752372345233,1,0.0,0.0,0,0
321,1,-0.3657433945037919,2,2,8,0,-0.22341745156717507,1,1,0,1,1,0.0,8,341,0.07659286037053774,1,0.0,0.0,0,1
322,0,-0.2713225706234425,2,2,1,0,-0.22341745156717507,0,0,0,1,1,0.04838709677419355,4,150,0.033438770899231814,3,0.014545454545454545,0.07142857142857142,1,1
323,1,0.86172731594075,3,2,0,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,4,344,0.07727067329417081,1,0.0,0.0,0,0
324,1,0.6728856681800512,3,2,9,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,3,216,0.048350655219159516,1,0.0,0.0,0,0
325,2,-1.3099516333072858,1,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,0,114,0.025305015815634886,1,0.0,0.0,0,0
326,2,-1.2155308094269364,1,1,9,0,-0.22341745156717507,1,0,0,1,0,0.016129032258064516,5,417,0.09376412110257569,0,0.014545454545454545,0.3571428571428571,1,0
327,1,0.5784648442997019,3,2,9,0,0.5619022255576719,0,1,0,1,0,0.0,8,101,0.02236782647989155,1,0.0,0.0,0,0
328,2,-1.4987932810679845,1,2,9,1,-0.22341745156717507,1,0,0,1,0,0.0967741935483871,5,395,0.08879349299593313,1,0.0,0.0,0,0
329,1,-0.3657433945037919,2,0,3,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,9,93,0.020560325350203343,3,0.01090909090909091,0.07142857142857142,1,0
330,1,0.9561481398210994,4,1,3,0,2.9178612569322127,0,0,0,1,0,0.04838709677419355,1,64,0.014008133755083597,1,0.0,0.0,0,0
331,1,-0.9322683377858881,2,2,5,0,-1.0087371286920221,0,1,0,0,0,0.016129032258064516,8,86,0.018978761861726163,1,0.0,0.0,0,0
333,1,3.6943520323512313,6,2,0,1,2.132541579807366,0,0,0,1,1,0.0,6,643,0.1448260280162675,0,0.04363636363636364,0.07142857142857142,1,1
334,1,0.86172731594075,3,1,3,0,0.5619022255576719,0,0,0,1,0,0.016129032258064516,1,111,0.024627202892001807,1,0.0,0.0,0,0
335,1,1.1449897875817983,4,2,5,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,8,139,0.03095345684591053,1,0.0,0.0,0,0
336,2,-1.404372457187635,1,1,3,0,-0.22341745156717507,0,0,0,1,1,0.06451612903225806,11,803,0.18097605061003164,1,0.0,0.0,0,1
337,0,-0.2713225706234425,2,1,3,0,0.5619022255576719,0,1,0,1,0,0.0,9,578,0.13014008133755084,1,0.0,0.0,0,0
338,2,-1.2155308094269364,1,2,2,0,-0.22341745156717507,0,0,0,1,0,0.0,4,25,0.005196565747853593,1,0.0,0.0,0,0
339,1,1.5226730831031956,4,1,4,0,-0.22341745156717507,0,0,0,1,0,0.0,9,430,0.09670131043831903,1,0.0,0.0,0,0
340,1,0.7673064920604007,3,1,3,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,5,63,0.013782196113872571,1,0.0,0.0,0,0
341,2,-1.0266891616662375,1,1,10,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,5,281,0.06303660189787619,1,0.0,0.0,0,0
342,0,0.011939901017605612,3,2,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,237,0.05309534568459106,1,0.0,0.0,0,0
343,1,-0.17690174674309314,2,2,9,0,-0.22341745156717507,0,0,0,1,0,0.06451612903225806,8,38,0.008133755083596927,1,0.0,0.0,0,0
344,1,1.617093906983545,4,2,7,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,286,0.06416629010393132,1,0.0,0.0,0,0
345,1,-1.121109985546587,1,2,5,0,-0.22341745156717507,0,1,0,1,0,0.1774193548387097,8,202,0.045187528242205156,1,0.0,0.0,0,0
346,1,1.4282522592228464,4,0,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,140,0.031179394487121554,1,0.0,0.0,0,0
347,1,-0.17690174674309314,2,0,2,0,0.5619022255576719,0,1,0,1,0,0.0,8,144,0.03208314505196566,1,0.0,0.0,0,0
348,1,-0.3657433945037919,2,2,2,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,43,0.009263443289652055,1,0.0,0.0,0,0
349,1,-0.4601642183841413,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,55,0.011974694984184365,1,0.0,0.0,0,0
350,1,-0.8378475139055388,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,511,0.11500225937641212,1,0.0,0.0,0,0
351,1,-1.0266891616662375,1,1,7,0,-1.0087371286920221,1,1,0,0,0,0.016129032258064516,1,113,0.02507907817442386,1,0.0,0.0,0,0
352,1,0.4840440204193525,3,0,3,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,9,170,0.03795752372345233,1,0.0,0.0,0,0
353,1,-0.64900586614484,2,2,2,0,-0.22341745156717507,0,0,0,1,0,0.0,8,305,0.06845910528694081,1,0.0,0.0,0,0
354,2,-0.7434266900251895,2,2,3,0,-1.0087371286920221,1,1,0,0,0,0.0,0,294,0.06597379123361953,0,0.0036363636363636364,0.3571428571428571,1,0
355,1,-0.8378475139055388,2,2,9,0,-0.22341745156717507,0,0,0,1,1,0.016129032258064516,4,331,0.07433348395842748,1,0.0,0.0,0,1
356,2,-0.7434266900251895,2,2,3,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,8,19,0.003840939900587438,1,0.0,0.0,0,0
357,1,0.10636072489795499,3,2,5,0,-0.22341745156717507,0,0,0,1,0,0.0,6,219,0.049028468142792596,1,0.0,0.0,0,0
358,2,-1.2155308094269364,1,2,8,0,0.5619022255576719,0,1,0,1,0,0.016129032258064516,8,136,0.030275643922277454,1,0.0,0.0,0,0
359,0,0.10636072489795499,3,2,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,140,0.031179394487121554,1,0.0,0.0,0,0
360,2,-0.17690174674309314,2,2,2,0,-0.22341745156717507,1,1,1,1,0,0.11290322580645161,3,15,0.002937189335743335,1,0.0,0.0,0,0
361,0,-0.8378475139055388,2,2,4,0,-1.0087371286920221,0,1,0,0,0,0.0,9,47,0.01016719385449616,1,0.0,0.0,0,0
362,1,0.20078154877830437,3,2,2,0,1.347221902682519,0,1,0,1,0,0.04838709677419355,8,92,0.02033438770899232,1,0.0,0.0,0,0
363,2,-0.17690174674309314,2,1,3,0,-0.22341745156717507,1,1,0,1,0,0.0,9,49,0.010619069136918211,0,0.014545454545454545,0.21428571428571427,1,0
364,1,0.4840440204193525,3,2,2,0,-0.22341745156717507,0,0,0,1,0,0.0,8,120,0.02666064166290104,1,0.0,0.0,0,0
366,1,-1.2155308094269364,1,2,9,0,-0.22341745156717507,0,0,0,1,0,0.0,7,358,0.08043380027112518,3,0.0036363636363636364,0.2857142857142857,1,0
367,1,0.20078154877830437,3,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,5,429,0.09647537279710801,1,0.0,0.0,0,0
368,0,0.6728856681800512,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,239,0.05354722096701311,1,0.0,0.0,0,0
370,1,0.20078154877830437,3,2,6,0,-0.22341745156717507,1,0,0,1,0,0.016129032258064516,1,279,0.06258472661545414,1,0.0,0.0,0,0
371,1,-0.17690174674309314,2,2,8,0,-0.22341745156717507,1,1,0,1,0,0.0,8,186,0.04157252598282874,0,0.007272727272727273,0.3571428571428571,1,0
372,0,0.29520237265865373,3,1,5,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,3,314,0.07049254405784004,1,0.0,0.0,0,0
373,1,0.6728856681800512,3,1,3,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,9,71,0.015589697243560779,1,0.0,0.0,0,0
374,2,0.4840440204193525,3,2,5,0,-0.22341745156717507,0,0,0,1,0,0.0,1,40,0.00858563036601898,1,0.0,0.0,0,0
375,1,0.5784648442997019,3,2,2,1,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,5,124,0.027564392227745142,1,0.0,0.0,0,0
376,1,0.4840440204193525,3,1,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,47,0.01016719385449616,1,0.0,0.0,0,0
377,1,1.4282522592228464,4,0,2,0,-0.22341745156717507,0,0,0,1,0,0.24193548387096775,1,24,0.004970628106642567,1,0.0,0.0,0,0
378,1,-1.593214104948334,1,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,193,0.043154089471305924,1,0.0,0.0,0,0
379,2,-0.9322683377858881,2,2,6,0,-0.22341745156717507,0,1,0,1,0,0.0,8,176,0.039313149570718485,1,0.0,0.0,0,0
380,1,-0.64900586614484,2,2,2,0,-0.22341745156717507,1,0,0,1,0,0.016129032258064516,5,104,0.023045639403524627,1,0.0,0.0,0,0
381,1,-0.5545850422644907,2,1,3,0,-0.22341745156717507,1,0,0,1,0,0.16129032258064518,5,16,0.0031631269769543608,1,0.0,0.0,0,0
382,1,-0.3657433945037919,2,1,5,0,-0.22341745156717507,0,1,0,1,1,0.0,1,175,0.03908721192950746,3,0.0036363636363636364,0.21428571428571427,1,1
383,1,1.2394106114621475,4,2,3,0,0.5619022255576719,0,0,0,1,1,0.0,3,406,0.09127880704925441,3,0.01090909090909091,0.07142857142857142,1,1
384,1,1.9003563786245932,5,1,3,0,-0.22341745156717507,0,0,0,1,0,0.0,10,91,0.020108450067781294,1,0.0,0.0,0,0
385,0,0.86172731594075,3,2,2,1,0.5619022255576719,0,1,0,1,0,0.0,8,199,0.04450971531857208,1,0.0,0.0,0,0
